packet_count,byte_count,flow_duration,protocol,label,attack_type
255,3677,2,TCP,malicious,Credential Attack
255,84,0,UDP,normal,Normal
444,520,0,UDP,normal,Normal
255,1038,0,TCP,normal,Normal
255,6728,0,TCP,normal,Normal
174,1415,1,TCP,normal,Normal
257,0,0,TCP,malicious,DDoS
255,252,8987,UDP,normal,Normal
229,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,1989,0,TCP,normal,Normal
255,13854,0,TCP,normal,Normal
147,0,0,TCP,malicious,DDoS
255,14774,0,TCP,normal,Normal
255,1315,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,520,0,ICMP,malicious,DDoS
255,0,0,TCP,normal,Normal
255,2297,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,8325,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
176,2646,1,TCP,normal,Normal
255,7319,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
508,0,0,TCP,malicious,Probe
255,1480,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,92,0,UDP,normal,Normal
290,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
255,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,987,0,TCP,normal,Normal
255,2119,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,4586,31,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,668,0,TCP,normal,Normal
75,1699,0,TCP,normal,Normal
33,145,0,UDP,normal,Normal
173,1241,0,TCP,normal,Normal
250,18,0,ICMP,malicious,Probe
190,30,0,ICMP,normal,Normal
102,1480,0,ICMP,malicious,DDoS
255,589,0,TCP,normal,Normal
269,179,0,UDP,normal,Normal
39,129,25,UDP,normal,Normal
104,8,0,ICMP,malicious,Probe
270,0,0,TCP,malicious,DDoS
254,1836,0,TCP,normal,Normal
196,183,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,27060,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,120,0,UDP,normal,Normal
255,4080,0,TCP,normal,Normal
255,13359,0,TCP,normal,Normal
157,1921,2,TCP,normal,Normal
319,168,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,119,0,UDP,normal,Normal
223,152,0,UDP,normal,Normal
255,648,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
222,1802,1,TCP,normal,Normal
255,68,0,UDP,normal,Normal
255,1423,68,TCP,normal,Normal
255,1841,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,90,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
51,131,0,ICMP,normal,Normal
36,113,0,UDP,normal,Normal
133,8,0,ICMP,malicious,Probe
151,14052,0,TCP,normal,Normal
255,5656,0,TCP,normal,Normal
255,172,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
177,0,0,TCP,malicious,Probe
273,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,127,0,UDP,normal,Normal
255,115,0,UDP,normal,Normal
80,8,0,ICMP,malicious,Probe
255,167,0,UDP,normal,Normal
144,0,0,TCP,malicious,Probe
255,1,0,UDP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,803,0,TCP,normal,Normal
255,5650,0,TCP,normal,Normal
255,157,0,TCP,normal,Normal
318,0,1,TCP,malicious,Probe
255,1160,0,TCP,normal,Normal
255,169,0,UDP,normal,Normal
255,747,0,TCP,normal,Normal
146,0,0,TCP,malicious,DDoS
255,1032,0,ICMP,malicious,DDoS
195,0,0,TCP,normal,Normal
54,11,0,TCP,normal,Normal
255,62854,0,TCP,malicious,DDoS
255,84,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
98,8,0,ICMP,malicious,Probe
234,1044,0,TCP,normal,Normal
66,9178,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
255,118,0,UDP,normal,Normal
193,988,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2258,0,TCP,normal,Normal
187,0,0,TCP,normal,Normal
255,674,0,TCP,normal,Normal
255,1,0,UDP,malicious,Probe
255,0,0,TCP,malicious,DDoS
184,0,0,TCP,malicious,DDoS
196,59,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,10654,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
90,18,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,7114,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
110,28,0,UDP,malicious,DDoS
255,10073,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
47,4753,0,TCP,normal,Normal
255,123,0,UDP,normal,Normal
255,19,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
511,83,4,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,62854,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1971,0,TCP,normal,Normal
255,8789,109,TCP,normal,Normal
255,28,0,UDP,malicious,DDoS
84,8,0,ICMP,malicious,Probe
255,630,0,TCP,normal,Normal
255,1042,0,TCP,normal,Normal
255,252,2022,UDP,normal,Normal
275,0,0,TCP,malicious,DDoS
255,578,0,TCP,normal,Normal
370,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,1368,0,TCP,normal,Normal
62,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
50,8,0,ICMP,malicious,Probe
33,251,0,UDP,normal,Normal
255,546,0,TCP,normal,Normal
255,613,0,TCP,normal,Normal
35,0,0,TCP,malicious,Probe
87,96,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1704,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
138,1438,0,TCP,normal,Normal
255,2802,0,TCP,normal,Normal
255,1673,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
140,2194619,6,TCP,normal,Normal
262,0,0,TCP,malicious,DDoS
255,176,0,UDP,normal,Normal
280,0,0,TCP,malicious,DDoS
18,4,2,TCP,malicious,Probe
141,0,0,TCP,normal,Normal
244,1,41496,TCP,malicious,Probe
150,237,0,TCP,normal,Normal
258,0,0,TCP,malicious,DDoS
255,4608,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
69,20,0,TCP,normal,Normal
255,496,0,TCP,normal,Normal
237,520,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,884,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,424,0,TCP,normal,Normal
6,8,0,ICMP,malicious,Probe
47,8,0,ICMP,malicious,Probe
255,250,0,UDP,normal,Normal
255,501,0,TCP,normal,Normal
78,62854,0,TCP,malicious,DDoS
38,246,0,TCP,malicious,Credential Attack
255,1046,0,TCP,normal,Normal
255,520,0,ICMP,malicious,DDoS
255,1735,0,TCP,normal,Normal
43,8,0,ICMP,malicious,Probe
11,0,1,TCP,normal,Normal
255,90,0,UDP,normal,Normal
255,676,0,TCP,normal,Normal
168,1214,1,TCP,normal,Normal
255,10510,0,TCP,normal,Normal
170,1030,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,9674,0,TCP,normal,Normal
115,8,0,ICMP,malicious,Probe
255,500,0,TCP,normal,Normal
255,177,0,UDP,normal,Normal
255,538,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
79,5663,29,TCP,normal,Normal
156,1303,0,TCP,normal,Normal
255,1,259,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
259,0,0,TCP,malicious,DDoS
289,0,0,TCP,malicious,DDoS
255,121,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
173,18,0,ICMP,malicious,Probe
255,520,0,ICMP,malicious,DDoS
102,0,0,TCP,normal,Normal
48,8,0,ICMP,malicious,Probe
510,0,0,TCP,malicious,Probe
147,0,0,TCP,malicious,DDoS
255,2179,0,TCP,normal,Normal
136,1247,1,TCP,normal,Normal
255,5640,0,TCP,normal,Normal
28,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
277,0,0,TCP,malicious,DDoS
255,2,0,UDP,malicious,Probe
255,4997,0,TCP,normal,Normal
177,1705,0,TCP,normal,Normal
197,150,0,UDP,normal,Normal
255,12769,0,TCP,normal,Normal
255,766,0,TCP,normal,Normal
118,1523,1,TCP,normal,Normal
255,4733,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
175,33,0,UDP,normal,Normal
255,252,0,UDP,normal,Normal
208,36,0,UDP,normal,Normal
255,2366,0,TCP,normal,Normal
284,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
255,5317,0,TCP,normal,Normal
255,8197,0,TCP,normal,Normal
509,0,0,TCP,malicious,Probe
255,5104,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
156,1985,0,TCP,normal,Normal
222,1,41741,TCP,malicious,Probe
363,1032,0,ICMP,malicious,DDoS
8,62854,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
511,0,0,TCP,malicious,Probe
144,2352,2,TCP,normal,Normal
255,3973,0,TCP,normal,Normal
477,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1462,0,TCP,normal,Normal
255,14916,0,TCP,normal,Normal
255,183,0,ICMP,normal,Normal
255,112,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,13359,0,TCP,normal,Normal
255,1106,0,TCP,normal,Normal
73,1,0,UDP,malicious,Probe
255,182,0,ICMP,normal,Normal
125,172,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
127,0,0,TCP,malicious,DDoS
255,1890,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1385,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
10,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
416,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
156,2021,2,TCP,normal,Normal
255,157,0,UDP,normal,Normal
255,25151,0,TCP,normal,Normal
135,18,0,ICMP,malicious,Probe
206,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
104,4327,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
149,18,0,ICMP,malicious,Probe
152,748,0,TCP,normal,Normal
255,1,0,UDP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,3461,0,TCP,normal,Normal
255,3014,0,TCP,normal,Normal
255,1110,0,TCP,normal,Normal
255,5037,0,TCP,normal,Normal
255,7162,0,TCP,normal,Normal
264,0,0,TCP,malicious,DDoS
255,1386,0,TCP,normal,Normal
255,3400,0,TCP,normal,Normal
255,693,0,TCP,normal,Normal
253,0,0,TCP,malicious,Probe
255,250,6305,UDP,normal,Normal
510,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
29,18,0,ICMP,malicious,Probe
30,8,0,ICMP,malicious,Probe
111,245,0,TCP,normal,Normal
255,250,3705,UDP,normal,Normal
73,18,0,ICMP,malicious,Probe
235,4037,3,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
511,1032,0,ICMP,malicious,DDoS
255,2516,0,TCP,normal,Normal
166,30,0,ICMP,normal,Normal
147,1243,8,TCP,normal,Normal
172,1584,0,TCP,normal,Normal
255,1306,0,TCP,normal,Normal
255,383,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
121,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
264,0,0,TCP,malicious,DDoS
255,173,0,UDP,normal,Normal
62,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
96,35195,0,TCP,normal,Normal
145,0,0,TCP,malicious,DDoS
255,1204,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,1259,0,TCP,normal,Normal
287,0,0,TCP,malicious,DDoS
255,3690,6,TCP,malicious,Credential Attack
255,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,506,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
271,111,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
253,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,764,0,TCP,normal,Normal
11,9915,7055,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3295,0,TCP,normal,Normal
259,0,0,TCP,malicious,DDoS
255,51980,0,TCP,normal,Normal
82,0,0,TCP,normal,Normal
255,743,0,TCP,normal,Normal
255,1,0,UDP,malicious,Probe
8,1727,1,TCP,normal,Normal
255,1025,0,TCP,normal,Normal
255,1879,0,TCP,normal,Normal
245,1172,1,TCP,normal,Normal
255,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,28,0,UDP,malicious,DDoS
143,1715,0,TCP,normal,Normal
214,520,0,UDP,normal,Normal
200,1675,0,TCP,normal,Normal
157,8,0,ICMP,malicious,Probe
255,84,0,UDP,normal,Normal
239,1810,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,520,0,ICMP,malicious,DDoS
266,0,0,TCP,malicious,DDoS
228,11792,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3006,0,TCP,normal,Normal
255,743,0,TCP,normal,Normal
255,6031,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,2757,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
144,251,0,UDP,normal,Normal
6,62854,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,251,2585,UDP,normal,Normal
255,1,0,UDP,malicious,Probe
255,580,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,520,0,ICMP,malicious,DDoS
16,8,0,ICMP,malicious,Probe
120,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,88,0,UDP,normal,Normal
188,29722,164,TCP,normal,Normal
255,176,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,35454,0,TCP,normal,Normal
65,8,0,ICMP,malicious,Probe
255,3040,0,TCP,normal,Normal
500,0,0,TCP,malicious,Probe
335,520,0,ICMP,malicious,DDoS
255,28,0,UDP,malicious,DDoS
283,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,1974,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
177,1174,0,TCP,normal,Normal
255,135,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
38,8,0,ICMP,malicious,Probe
236,1153,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,62854,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
267,0,0,TCP,malicious,DDoS
55,252,14918,UDP,normal,Normal
130,1207,0,TCP,normal,Normal
255,746,0,TCP,normal,Normal
263,0,0,TCP,malicious,DDoS
255,3477,0,TCP,normal,Normal
255,252,0,UDP,normal,Normal
52,18,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,171,0,UDP,normal,Normal
185,2468,0,TCP,normal,Normal
255,170,0,UDP,normal,Normal
255,30,0,ICMP,normal,Normal
101,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,1645,0,TCP,normal,Normal
99,1447,10,TCP,normal,Normal
195,8325,0,TCP,normal,Normal
255,1688,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,2950,0,TCP,normal,Normal
167,1100,3,TCP,normal,Normal
273,0,0,TCP,malicious,DDoS
255,1811,0,TCP,normal,Normal
234,12165,0,TCP,normal,Normal
24,3396,0,TCP,normal,Normal
275,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,6904,0,TCP,normal,Normal
211,882,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,252,6111,UDP,normal,Normal
255,29516,0,TCP,normal,Normal
33,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,435,0,TCP,normal,Normal
255,2224,0,TCP,normal,Normal
244,3515,13,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2509,0,TCP,normal,Normal
255,12536,0,TCP,normal,Normal
255,2,0,UDP,malicious,Probe
511,1032,0,ICMP,malicious,DDoS
255,181,0,UDP,normal,Normal
255,888,0,TCP,normal,Normal
87,14,0,TCP,normal,Normal
255,12935,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
75,1067,0,TCP,normal,Normal
79,1525,3,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
194,62854,0,TCP,malicious,DDoS
255,125,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
9,1018,1,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
61,8,0,ICMP,malicious,Probe
255,8329,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,5026,0,TCP,normal,Normal
255,587,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,5388,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
79,90,0,UDP,normal,Normal
147,8,0,ICMP,malicious,Probe
104,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
253,0,0,TCP,normal,Normal
255,15484,0,TCP,normal,Normal
255,1885,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
2,62854,0,TCP,malicious,DDoS
255,2842,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,13239,0,TCP,normal,Normal
255,36304,10,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
8,334,0,TCP,malicious,Credential Attack
66,4539,0,TCP,normal,Normal
255,90,0,UDP,normal,Normal
184,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
255,33,0,UDP,normal,Normal
74,2765,0,TCP,normal,Normal
255,540,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
26,1816,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2560,0,TCP,normal,Normal
255,1626,0,TCP,normal,Normal
255,3417,0,TCP,normal,Normal
278,0,0,TCP,malicious,DDoS
255,12724,0,TCP,normal,Normal
255,633,0,TCP,normal,Normal
255,174,0,UDP,normal,Normal
274,0,0,TCP,malicious,DDoS
255,3107,0,TCP,normal,Normal
174,8,0,ICMP,malicious,Probe
251,2381,0,TCP,normal,Normal
255,515,0,TCP,normal,Normal
44,8,0,ICMP,malicious,Probe
255,1913,0,TCP,normal,Normal
255,4685,0,TCP,normal,Normal
255,1032,0,ICMP,malicious,DDoS
170,0,0,TCP,malicious,DDoS
255,96,0,UDP,normal,Normal
255,2456,0,TCP,normal,Normal
255,1450,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
80,8,0,ICMP,malicious,Probe
166,0,0,TCP,malicious,DDoS
170,1314,0,TCP,normal,Normal
179,252,1049,UDP,normal,Normal
64,8,0,ICMP,malicious,Probe
260,0,0,TCP,malicious,DDoS
255,1869,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,44964,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,118,0,UDP,normal,Normal
255,611,0,TCP,normal,Normal
255,708,0,TCP,normal,Normal
255,2600,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
273,0,0,TCP,malicious,DDoS
273,0,0,TCP,malicious,DDoS
511,0,0,TCP,malicious,Probe
255,1549,0,TCP,normal,Normal
139,404,18,TCP,normal,Normal
255,120,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,327,0,TCP,normal,Normal
255,78,0,ICMP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,86,0,UDP,normal,Normal
255,186,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
198,8,0,ICMP,malicious,Probe
255,10073,0,TCP,normal,Normal
252,4593,30,TCP,normal,Normal
255,12165,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,115,0,UDP,normal,Normal
296,0,0,TCP,malicious,DDoS
255,251,3800,UDP,normal,Normal
11,1010,0,TCP,normal,Normal
41,8,0,ICMP,malicious,Probe
255,86,0,UDP,normal,Normal
255,90,0,UDP,normal,Normal
255,14703,0,TCP,normal,Normal
255,525,0,TCP,normal,Normal
255,1290,0,TCP,normal,Normal
213,0,0,TCP,normal,Normal
48,8,0,ICMP,malicious,Probe
255,545,0,TCP,normal,Normal
174,1382,0,TCP,normal,Normal
255,965,0,TCP,normal,Normal
141,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
102,88,0,UDP,normal,Normal
103,6049,0,TCP,normal,Normal
255,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,554,0,TCP,normal,Normal
255,1546,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
172,1125,1,TCP,normal,Normal
32,36,0,UDP,normal,Normal
255,201,0,TCP,normal,Normal
191,165,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,250,570,UDP,normal,Normal
255,9271,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
89,1699,0,TCP,normal,Normal
255,7597,0,TCP,normal,Normal
255,84,0,UDP,normal,Normal
255,45471,0,TCP,normal,Normal
255,2734,0,TCP,normal,Normal
255,1,17616,TCP,malicious,Probe
229,366,0,TCP,normal,Normal
282,0,0,TCP,malicious,DDoS
88,3649,31,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,1,TCP,malicious,Probe
510,1032,0,ICMP,malicious,DDoS
189,1157,5,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,181,0,ICMP,normal,Normal
255,653,0,TCP,normal,Normal
255,28,0,UDP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
150,2669,1,TCP,normal,Normal
350,0,0,TCP,malicious,Probe
511,1032,0,ICMP,malicious,DDoS
255,4638,0,TCP,normal,Normal
255,1069,0,TCP,normal,Normal
4,8,0,ICMP,malicious,Probe
97,7162,0,TCP,normal,Normal
19,1296,0,TCP,normal,Normal
255,177,0,UDP,normal,Normal
255,568,0,TCP,normal,Normal
255,633,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1428,0,TCP,normal,Normal
28,8,0,ICMP,malicious,Probe
189,0,0,TCP,malicious,Probe
255,1745,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
24,334,0,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,147,0,UDP,normal,Normal
373,0,2,TCP,malicious,Probe
275,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,23947,771,TCP,normal,Normal
255,848,0,TCP,normal,Normal
17,8,0,ICMP,malicious,Probe
255,847,0,TCP,normal,Normal
255,3691,0,TCP,normal,Normal
255,3669,0,TCP,normal,Normal
255,598,0,TCP,normal,Normal
268,0,0,TCP,malicious,DDoS
255,24817,0,TCP,normal,Normal
255,1236,5,TCP,normal,Normal
266,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,977,0,TCP,normal,Normal
255,2205,0,TCP,normal,Normal
255,732,0,TCP,normal,Normal
255,510,0,TCP,normal,Normal
255,28,0,UDP,malicious,DDoS
4,15,1,TCP,malicious,Probe
152,1031,0,TCP,normal,Normal
8,4,2,TCP,normal,Normal
255,9517,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
109,0,0,TCP,malicious,DDoS
255,9861,70,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
177,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2238,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,1454,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2768,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
33,0,0,TCP,normal,Normal
144,0,0,TCP,malicious,Probe
255,856,0,TCP,normal,Normal
255,167,0,UDP,normal,Normal
145,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
180,1760,1,TCP,normal,Normal
76,84,0,TCP,normal,Normal
131,1270,0,TCP,normal,Normal
255,1420,0,TCP,normal,Normal
255,3181,0,TCP,normal,Normal
284,0,0,TCP,malicious,DDoS
255,2779,0,TCP,normal,Normal
175,12,0,TCP,normal,Normal
69,1342,0,TCP,normal,Normal
255,1351,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
511,1032,0,ICMP,malicious,DDoS
255,938,0,TCP,normal,Normal
255,174,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,12921,0,TCP,normal,Normal
255,117,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,84,0,UDP,normal,Normal
255,28,0,UDP,malicious,DDoS
299,0,0,TCP,malicious,DDoS
148,1939,10,TCP,normal,Normal
167,1448,0,TCP,normal,Normal
141,11605,13124,TCP,normal,Normal
255,4233,0,TCP,normal,Normal
70,986,15,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3177,0,TCP,normal,Normal
255,180,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
244,0,0,TCP,malicious,DDoS
274,0,0,TCP,malicious,DDoS
98,1547,0,TCP,normal,Normal
255,7922,0,TCP,normal,Normal
255,1217,0,TCP,normal,Normal
255,394,0,TCP,normal,Normal
289,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
233,150,0,UDP,normal,Normal
255,2775,0,TCP,normal,Normal
255,512,0,TCP,normal,Normal
296,0,0,TCP,malicious,DDoS
255,1392,26,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,92,0,UDP,normal,Normal
146,8,0,ICMP,malicious,Probe
255,176,0,UDP,normal,Normal
131,1243,0,TCP,normal,Normal
75,12286,0,TCP,normal,Normal
511,12100,36,TCP,normal,Normal
255,13897,0,TCP,normal,Normal
